day,provider,bpt_balance,lock_period,vebal
2022-08-25T00:00:00+00:00,0xf07ee981d9077b84f1c07eebdcc671eca793fde6,0.10110000000000000000,31225313,0.06176794520547945
2022-08-25T00:00:00+00:00,0xf0863a47ccf2674fa087c6a6bb21f91634f17998,10.9784059554256139,15377646,2.0753698929434723
2022-08-25T00:00:00+00:00,0xf163a83ad72e6da9291d985df1744b90294b3d2c,369.2765420764812407,31233789,232.69480733586485
2022-08-25T00:00:00+00:00,0xf18da2faba96793f02264d1a047790002f32010f,98.3876565560809603,31055478,71.43213421194919
2022-08-25T00:00:00+00:00,0xf1efc03a6733876a531d2a8a7adaa5ab9b0f9367,0.05070000000000000000,31147962,0.030975616438356165
2022-08-25T00:00:00+00:00,0xf1f59fbd6ed43fa5852b39074f7b26a87e79b99e,0.10110000000000000000,31222451,0.06176794520547945
2022-08-25T00:00:00+00:00,0xf2267eea216037d29e4e7206183cab1640706117,3.870580607830836300000000000000000000,4631978,0.212086608648265
2022-08-25T00:00:00+00:00,0xf24ee57d8d9f97991392de0ec39428ebd6a9faa6,1.0669600543781332,31329342,0.7337177360244149
2022-08-25T00:00:00+00:00,0xf26dd7744bf15c77f281ec2140c343fa59d14328,21.1615653353234820,31331180,12.928846766512702
2022-08-25T00:00:00+00:00,0xf2a71f60c36726ed77b8253de2a216de0316ba00,36.6146483908129859,3533190,2.006282103606191
2022-08-25T00:00:00+00:00,0xf326ae389952315fbc3b00995c21ae3270117843,28.9161159421962094,15650245,3.2481116537809442
2022-08-25T00:00:00+00:00,0xf3baeab4afa486991845d5dbe31069265da39d57,1.5000000000000000,30953143,0.9164383561643835
2022-08-25T00:00:00+00:00,0xf3cb6edf1eea4309c9400f8058ea1f29cc8eaf68,0.05000000000000000000,31305738,0.030547945205479456
2022-08-25T00:00:00+00:00,0xf3dd72ac3c9833574491861793e8ffe1f07c8905,73.7661845785027715,15325631,5.45667666745089
2022-08-25T00:00:00+00:00,0xf43d53b228d01a959da6146612119aac45b8cf34,0.0000000000000000,3093196,0
2022-08-25T00:00:00+00:00,0xf46986dc775e81309ffb0337d7a216da0d0a3ca4,0.0000000000000000,977489,0
2022-08-25T00:00:00+00:00,0xf4880975728ee25a96c701c225c9ef58eebe5a5b,30.2842181385158604,31327157,18.50241272572339
2022-08-25T00:00:00+00:00,0xf4c2949edc28b09fbab45f4f6b15634f4a27df3c,68.3424658610558466,31079822,66.65730916859145
2022-08-25T00:00:00+00:00,0xf511162d188a9c795a957289b0f3507cd8ad0d90,124.5715813207161870,15255407,16.382016173683226
2022-08-25T00:00:00+00:00,0xf5303a21d88492cbeb6f8935c9fcf1108f3239be,833.6430407675134600,30919769,541.2969881147964
2022-08-25T00:00:00+00:00,0xf5307a74d1550739ef81c6488dc5c7a6a53e5ac2,4888.404386275826769300000000000000000000,34585831,4017.866618856844
2022-08-25T00:00:00+00:00,0xf55c02b021f91752521c0cb74303565f25baccb1,0.05378157546353990900,31411033,0.047298317051496744
2022-08-25T00:00:00+00:00,0xf56717f28cb611a08de9aed558d2a9574597b05f,3287.9077769124408644,30900542,1945.7207666111979
2022-08-25T00:00:00+00:00,0xf59e58ff8b8ba7cbbb22e583b2d4be309e0adbd3,362.1852264531938775,31047714,207.38825295539044
2022-08-25T00:00:00+00:00,0xf5a93410e7e32bbf28a8eaafbd7f241cf0b290fb,36.2113649373709441,31276627,31.151694768039658
2022-08-25T00:00:00+00:00,0xf5e42be548200905f7f9d12b83917e616e669f6b,2.5998953330034941,31143775,1.738012222610555
2022-08-25T00:00:00+00:00,0xf5fc9c48f051799e42bdc63222f8575c1e515006,279.9383047966799695,31135189,192.5055191889498
2022-08-25T00:00:00+00:00,0xf5fcc5bb8de067389827f1f2d964c28eb0d5b733,0.05000000000000000000,31226350,0.030547945205479453
2022-08-25T00:00:00+00:00,0xf624a2e9ac5d3e6c5fc35e4597e5fe3826ee61c6,16.4487906606041728,31139735,13.835010226864332
2022-08-25T00:00:00+00:00,0xf64c2e6679e089cd1c3e303ca1245d4941747700,0.0000000000000000,7907144,0
2022-08-25T00:00:00+00:00,0xf6577f0644cf4c705ee0d1c3a26a849d0e2deac0,73.606563518337701600000000000000000000,34834529,54.85201445750097
2022-08-25T00:00:00+00:00,0xf66540a08cd82f967388a2cd8a51eaa3d666f8d7,2.5232645570157882,31057253,1.444828198400821
2022-08-25T00:00:00+00:00,0xf6aaada76ea7f044ffa028565b028740dce5389f,234.7795039229117225,30885319,138.93800780095597
2022-08-25T00:00:00+00:00,0xf6e2c94a609ca303964b65ec991a1a0d2991b961,0.000000000000,977570,0
2022-08-25T00:00:00+00:00,0xf7080036e39c37c6b466373dab97c3e58e9dd575,77.7446583311321856,30943403,44.516804359470214
2022-08-25T00:00:00+00:00,0xf7791248951da4f9221fe4efa0a3a9825b48861d,0.0000000000000000,3202332,0
2022-08-25T00:00:00+00:00,0xf814a8e1607aa1d1a33f42a4c9b3b67eadce45bd,15.954344856602690700000000000000000000,34571820,11.58329147123209
2022-08-25T00:00:00+00:00,0xf89d3f8d312be1a9a097e562473c672340830c64,0.0000000000000000,3034737,0
2022-08-25T00:00:00+00:00,0xf8c07811066b25d8c774931230dc674d0672746f,0.05070000000000000000,31148304,0.030975616438356165
2022-08-25T00:00:00+00:00,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,92.4475981733425475,15563023,15.70342763492394
2022-08-25T00:00:00+00:00,0xf95805355e68006a3fecac338706d9c19e81890d,3137.212666520120745200000000000000000000,42353970,2999.6910153849917
