version,name,symbol,pool_address,decoded,dune_namespace,dune_table_name,a,mid_fee,out_fee,token_address,deposit_contract,coin0,coin1,coin2,coin3,undercoin0,undercoin1,undercoin2,undercoin3,gauge_contract
Factory V1 Meta,GOLD/BSD,GBSD,0x9809f2b973bdb056d24bc2b6571ea1f23db4e861,no,,,200,4000000,4000000,0x9809f2b973bdb056d24bc2b6571ea1f23db4e861,0x9809f2b973bdb056d24bc2b6571ea1f23db4e861,0x804c23b6ccfa0a1fae1a81c9964f42ae689c790e,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x804c23b6ccfa0a1fae1a81c9964f42ae689c790e,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V2,cbETH/ETH,cbETH/ETH,0x5fae7e604fc3e24fd43a72867cebac94c65b404a,no,,,200000000,5000000,45000000,0x5b6c539b224014a09b3388e51caaa8e354c959c8,0x5fae7e604fc3e24fd43a72867cebac94c65b404a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbe9895146f7af43049ca1c1ae358b0541ea49704,,,,,,,
Factory V2,FXSFPIS,FXSFPIS,0xd4e2fdc354c5dffb865798ca98c2b9d5382f687c,no,,,400000,26000000,45000000,0xb83e5af00b321d2280382b8634625826fbd75c5b,0xd4e2fdc354c5dffb865798ca98c2b9d5382f687c,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xc2544a32872a91f4a553b404c6950e89de901fdb,,,,,,,
Factory V2,RAI/LUSD-3,RAILUSD-3,0xc58fdb8a50ab921a73535656a7c69387dd863ff6,no,,,200000000,500000,5000000,0xd29f1a967441ae1a4ff2ea35ede54fe01cf6b95f,0xc58fdb8a50ab921a73535656a7c69387dd863ff6,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,,,,,,,
Factory V2,RAI/LUSD-2,RAILUSD-2,0x162b4deefc73a5277b09bd7a02d25da73d66183d,no,,,200000000,500000,5000000,0xd63acb54fffff6b85255a1ffb6eefffc93cfdd91,0x162b4deefc73a5277b09bd7a02d25da73d66183d,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,,,,,,,
Factory V2,RAI/LUSD,RAILUSD,0x0d1c65b28190cb88f328d2051c524a5c63d10eb5,no,,,200000000,500000,5000000,0x00989e88f674157992b74f11eb78ee10a76e6258,0x0d1c65b28190cb88f328d2051c524a5c63d10eb5,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,,,,,,,
Factory V2,RAI/DAI-3,RAIDAI-3,0x337ca39842c448030196693f3433332ff1cf3e41,no,,,200000000,500000,5000000,0x4c5e815f0481bb1995ad417a4019669e1017d84b,0x337ca39842c448030196693f3433332ff1cf3e41,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,0x6b175474e89094c44da98b954eedeac495271d0f,,,,,,,
Factory V2,BTRFLY/ETH,BTRFLYETH,0x6e314039f4c56000f4ebb3a7854a84cc6225fb92,no,,,400000,26000000,45000000,0x7483dd57f6488b0e194a151c57df6ec85c00ace9,0x6e314039f4c56000f4ebb3a7854a84cc6225fb92,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc55126051b22ebb829d00368f4b12bde432de5da,,,,,,,
Factory V2,test2,test2,0xbd917239ec067a6af82aabb6b45dad3d09f4efd8,no,,,400000,26000000,45000000,0x2d011868ac59c5d00b41dead65bfb5ddd4976bda,0xbd917239ec067a6af82aabb6b45dad3d09f4efd8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,,,
Factory V2,test,test,0x118629329731ce1ff01f9401212c53939f8a9eeb,no,,,400000,26000000,45000000,0x14b536dc890b29bb5d317ec4c4585857ccbf0778,0x118629329731ce1ff01f9401212c53939f8a9eeb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,,,
Factory V2,RAI/DAI-2,RAIDAI-2,0x91d9d17efd378f38a48122ae6ec01b2e83d1ac98,no,,,200000000,500000,45000000,0x85bc2193cd594cddafabed3f4fca48849a9968f8,0x91d9d17efd378f38a48122ae6ec01b2e83d1ac98,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,0x6b175474e89094c44da98b954eedeac495271d0f,,,,,,,
Factory V2,RAI/DAI,RAIDAI,0x79cb6a84fbec1fe2d66b705a1e7f6482c2993049,no,,,200000000,5000000,45000000,0xc5a62c8a3272e53059386338c9ec2a375f130b33,0x79cb6a84fbec1fe2d66b705a1e7f6482c2993049,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,0x6b175474e89094c44da98b954eedeac495271d0f,,,,,,,
Factory V2,CTR/ETH,CTRETH,0x383ad525211b8a1a9c13532cc021773052b2f4f8,no,,,400000,26000000,45000000,0x4ce6803f108a667e53fe09a93cf91a18d9d2ad31,0x383ad525211b8a1a9c13532cc021773052b2f4f8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb3ad645db386d7f6d753b2b9c3f4b853da6890b8,,,,,,,
Factory V2,MATIC/FLEET,MATICFLEET,0x799d141e83d88996c48b98a4f8eb3d96ab422dd3,no,,,400000,26000000,45000000,0x359b630ef33a40b0abeeeed5467fe839f9f7e561,0x799d141e83d88996c48b98a4f8eb3d96ab422dd3,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0xfd56a3dcfc0690881a466ae432d71bb2db588083,,,,,,,
Factory V2,MATIC/SHIB,MATICSHIB,0xb2c248c0b0db7d28dfa0123438b40bb31fb8aa05,no,,,400000,26000000,45000000,0x38f730b5a96fd79b97bb64210021fa67db1ed147,0xb2c248c0b0db7d28dfa0123438b40bb31fb8aa05,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,,,,,,
Factory V2,APW/ETH,APWETH,0xc78d84ee5d970227f988a2e2dc0a4a945163bcb9,no,,,400000,26000000,45000000,0x6542d124440269ed8a8a3b14ece9f4923382371a,0xc78d84ee5d970227f988a2e2dc0a4a945163bcb9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4104b135dbc9609fc1a9490e61369036497660c8,,,,,,,
Factory V2,APW/ETH,APWETH,0x316d2606ce036ec0e69a11432a870a4ec66ade96,no,,,400000,26000000,45000000,0x7d4e5c315746ecbf4d82b538767817135f3e3142,0x316d2606ce036ec0e69a11432a870a4ec66ade96,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4104b135dbc9609fc1a9490e61369036497660c8,,,,,,,
Factory V2,BENTCVX/FRAX,BNTCVXFRAX,0xb2e2536821521174a168eda7be78a6c70ea6e5fa,no,,,400000,26000000,45000000,0xdb5a544b6ef951cabd6438eea360758d8b9b9a5f,0xb2e2536821521174a168eda7be78a6c70ea6e5fa,0x9e0441e084f5db0606565737158aa6ab6b970fe0,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,,,,,,,
Factory V2,BENT/FRAX,BENTFRAXBP,0xd3301b7caa76f932816a6fc7ef0b673238e217ad,no,,,400000,26000000,45000000,0xa3008d3ee33b1ffc448f8891c8c3518b47e0b605,0xd3301b7caa76f932816a6fc7ef0b673238e217ad,0x01597e397605bf280674bf292623460b4204c375,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,,,,,,,
Factory V2,FLOAT/USDC,FLOATUSDC,0x840cbf6861137624e60380d5e915619885c5aa95,no,,,2000000,5000000,45000000,0x7beb4ee7bfa0f9c16911e57d2aac933e249d840e,0x840cbf6861137624e60380d5e915619885c5aa95,0xb05097849bca421a3f51b249ba6cca4af4b97cb9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,,,
Factory V2,Phanes,PNHS,0x9bfb082f2dd5d63907afa33dbb8f9c0bcd5c2333,no,,,400000,26000000,45000000,0x799ebe5e2faae084480e890aefc1b23bf626df3b,0x9bfb082f2dd5d63907afa33dbb8f9c0bcd5c2333,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4425c9c6302bd2a815c21012dc7f692216fb3176,,,,,,,
Factory V2,MXNT/USDC,MXNTUSDC,0xc12a73c46d49fa0d7433c90291bc8d1a9eae7b23,no,,,200000000,5000000,45000000,0xf10dba33dcba27e4e45ca77e69c6c2afb96068db,0xc12a73c46d49fa0d7433c90291bc8d1a9eae7b23,0xed03ed872159e199065401b6d0d487d78d9464aa,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,,,
Factory V2,mxnt,MXNT-3Crv,0x039fd59541b3989c7a1e9278431038b3b6ba5f43,no,,,200000000,26000000,45000000,0xdf0b71258854fc8a685e2b63972cdaad61a1c165,0x039fd59541b3989c7a1e9278431038b3b6ba5f43,0xed03ed872159e199065401b6d0d487d78d9464aa,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,,,,,
Factory V2,RAREPEPE,NAKAMOTO,0xddbdcebb989b1ef804338d6c9a902f91c2738936,no,,,300000,30000000,50000000,0xaf47ced866c824fdbd3e00f651bdde19ac9cbd03,0xddbdcebb989b1ef804338d6c9a902f91c2738936,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd6242e984e6db6b5286fb2c26c69330da639da12,,,,,,,
Factory V2,NAKAMOTOCARD,RAREPEPE,0xfce1b5447a3db7e18352e8ae4bcd780029012383,no,,,300000,30000000,50000000,0x77b46d22ca8fba667929e5b78d8cd1310f6b8504,0xfce1b5447a3db7e18352e8ae4bcd780029012383,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd6242e984e6db6b5286fb2c26c69330da639da12,,,,,,,
Factory V2,WETH/RAREPEPE,RAREPEPE,0xec1f6df37b16432e520942affe28149badc5bc5e,no,,,250000,25000000,100000000,0xd3c499639e581f0aa2f85be0b385d1298831c22f,0xec1f6df37b16432e520942affe28149badc5bc5e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd6242e984e6db6b5286fb2c26c69330da639da12,,,,,,,
Factory V2,aCRV/CRV,aCRV,0x95f3672a418230c5664b7154dfce0acfa7eed68d,no,,,200000000,10000000,90000000,0x2c97c40c24e2ff11c6965dc40ca77967bcec4719,0x95f3672a418230c5664b7154dfce0acfa7eed68d,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,0xd533a949740bb3306d119cc777fa900ba034cd52,,,,,,,
Factory V2,frETH/WETH,frETHWETH,0x6e77889ff348a16547caba3ce011cb120ed73bfc,no,,,400000,26000000,45000000,0x517e47a2e8c38e5a96708ed866a39ccbaa105640,0x6e77889ff348a16547caba3ce011cb120ed73bfc,0xb4bd4628e6efb0cb521d9ec35050c75840320374,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,,,,,,
Factory V2,UNBNK/ETH,UNBNK/ETH,0x5114f86027d4c9a509cba072b8135a171402c6d5,no,,,400000,26000000,45000000,0x20a1512284dc88102bfe169c08530c743d85dcc7,0x5114f86027d4c9a509cba072b8135a171402c6d5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x06b884e60794ce02aafab13791b59a2e6a07442f,,,,,,,
Factory V2,ARTH/DAI,ARTH+DAI,0xfd484a99d21ca118f22871134f467b1ca3f842aa,no,,,200000000,5000000,45000000,0xd1dca101e8155f79db50bc51abbd4ff74bc53f25,0xfd484a99d21ca118f22871134f467b1ca3f842aa,0x8cc0f052fff7ead7f2edcccac895502e884a8a71,0x6b175474e89094c44da98b954eedeac495271d0f,,,,,,,
Factory V2,bSTBL/DAI,bSTBLDAI,0xa148bd19e26ff9604f6a608e22bfb7b772d0d1a3,no,,,200000000,1000000,10000000,0x7657ceb382013f1ce9ac7b08dd8db4f28d3a7538,0xa148bd19e26ff9604f6a608e22bfb7b772d0d1a3,0x6b175474e89094c44da98b954eedeac495271d0f,0x5ee08f40b637417bcc9d2c51b62f4820ec9cf5d8,,,,,,,
Factory V2,ARTH/USDC,ARTH+USDC,0x7f2af2c7bfdad063ff01dcec077a216d95a0a944,no,,,200000000,5000000,45000000,0x6cd19aeae3df93fec7b75c11db3c68f9831a44d5,0x7f2af2c7bfdad063ff01dcec077a216d95a0a944,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8cc0f052fff7ead7f2edcccac895502e884a8a71,,,,,,,
Factory V2,ARTH,ARTH+USDC,0xbfca1a72edd92fff61a8c88f61d4e64e99232b4b,no,,,200000000,5000000,45000000,0x82ebe2c1a4f235efdebabd534ca00cfef59cf22b,0xbfca1a72edd92fff61a8c88f61d4e64e99232b4b,0x8cc0f052fff7ead7f2edcccac895502e884a8a71,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,,,
Factory V2,ARTH,ARTH+3pool,0x7d99469fb3a530136ec0ab6981d64bc9ff81ad04,no,,,200000000,5000000,45000000,0xbb6b6a7204385031a161210967b93b7eb02f8d5e,0x7d99469fb3a530136ec0ab6981d64bc9ff81ad04,0x8cc0f052fff7ead7f2edcccac895502e884a8a71,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,,,
Factory V2,ARTH,ARTH+3pool,0x6525e7e2e8450741ab97bd3948bfa47878f83ec6,no,,,200000000,5000000,45000000,0x240558287687e0645f552c17865a28d64dccf8df,0x6525e7e2e8450741ab97bd3948bfa47878f83ec6,0x8cc0f052fff7ead7f2edcccac895502e884a8a71,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,,,,,
Factory V2,PSL/ETH,PSLETH,0xd434eaf67bba1903f61cdd3ede6700cac74a5ff2,no,,,400000,26000000,45000000,0xa149523fed056edff817062fbb59455ed3a4380f,0xd434eaf67bba1903f61cdd3ede6700cac74a5ff2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc775c0c30840cb9f51e21061b054ebf1a00acc29,,,,,,,
Factory V2,TRU/ETH,TRUETH,0x7f787210c83012fca364ae79ad8fc26641c6fbe5,no,,,400000,26000000,45000000,0x79d34ea9f93abfdf163073e87051b75b768079e9,0x7f787210c83012fca364ae79ad8fc26641c6fbe5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,,,,,,,
Factory V1 Meta,CRV/GNO,CRVGNOOK,0xf08dbd81fcc712004e6943454c83c52de963cdec,no,,,10,4000000,4000000,0xf08dbd81fcc712004e6943454c83c52de963cdec,0xf08dbd81fcc712004e6943454c83c52de963cdec,0x6810e776880c02933d47db1b9fc05908e5386b96,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x6810e776880c02933d47db1b9fc05908e5386b96,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,CRV/GNO,CRVGNOOK,0x172a54ba45783049216f90f85fe5e5f6bc1c08fe,no,,,10,4000000,4000000,0x172a54ba45783049216f90f85fe5e5f6bc1c08fe,0x172a54ba45783049216f90f85fe5e5f6bc1c08fe,0x6810e776880c02933d47db1b9fc05908e5386b96,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x6810e776880c02933d47db1b9fc05908e5386b96,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Plain,Test Only,TestOnly,0xe7e4366f6ed6afd23e88154c00b532bdc0352333,no,,,200,4000000,4000000,0xe7e4366f6ed6afd23e88154c00b532bdc0352333,0xe7e4366f6ed6afd23e88154c00b532bdc0352333,0xadf15ec41689fc5b6dca0db7c53c9bfe7981e655,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,
Factory V1 Plain,DYDX/stkDYDX,DYDXstDYDX,0x04ecd49246bf5143e43e2305136c46aeb6fad400,no,,,10,4000000,4000000,0x04ecd49246bf5143e43e2305136c46aeb6fad400,0x04ecd49246bf5143e43e2305136c46aeb6fad400,0x92d6c1e31e14520e676a687f0a93788b716beff5,0x65f7ba4ec257af7c55fd5854e5f6356bbd0fb8ec,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,
Factory V1 Plain,sdFXS,sdFXSFXS,0x8c524635d52bd7b1bd55e062303177a7d916c046,no,,,10,4000000,4000000,0x8c524635d52bd7b1bd55e062303177a7d916c046,0x8c524635d52bd7b1bd55e062303177a7d916c046,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x402f878bdd1f5c66fdaf0fababcf74741b68ac36,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0xa9a9bc60fc80478059a83f516d5215185eec2fc0
Factory V1 Plain,sdANGLE,sdAGAG,0x48ff31bbbd8ab553ebe7cbd84e1ea3dba8f54957,no,,,10,4000000,4000000,0x48ff31bbbd8ab553ebe7cbd84e1ea3dba8f54957,0x48ff31bbbd8ab553ebe7cbd84e1ea3dba8f54957,0x31429d1856ad1377a8a0079410b297e1a9e214c2,0x752b4c6e92d96467fe9b9a2522ef07228e00f87c,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0x03ffc218c7a9306d21193565cbdc4378952faa8c
Factory V1 Plain,dfxCAD/CADC,dfx2CAD,0x9ca41a2dab3cee15308998868ca644e2e3be5c59,no,,,100,4000000,4000000,0x9ca41a2dab3cee15308998868ca644e2e3be5c59,0x9ca41a2dab3cee15308998868ca644e2e3be5c59,0xfe32747d0251ba92bcb80b6d16c8257ecf25ab1c,0xcadc0acd4b445166f12d2c07eac6e2544fbe2eef,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,,,,,0xa5f483571c126b173e33c327e8a293a3492e4566
Factory V1 Meta,USDT/DAI,USDT/DAI_M,0x3dcc3ac50cb42f7e443d7f548dd2c48edaa8f59a,no,,,10,4000000,4000000,0x3dcc3ac50cb42f7e443d7f548dd2c48edaa8f59a,0x3dcc3ac50cb42f7e443d7f548dd2c48edaa8f59a,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,USDT/DAI,USDTDAI_OP,0xb548e49bb6f33a77885836723b73ef9c8dbc047b,no,,,10,4000000,4000000,0xb548e49bb6f33a77885836723b73ef9c8dbc047b,0xb548e49bb6f33a77885836723b73ef9c8dbc047b,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,xUSD1,xUSD1,0x8b3138df9aa1f60648c65c67d6ff646be305788b,no,,,10,4000000,4000000,0x8b3138df9aa1f60648c65c67d6ff646be305788b,0x8b3138df9aa1f60648c65c67d6ff646be305788b,0xbfef1f07018b3a87fc1e12877038f9616512d587,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xbfef1f07018b3a87fc1e12877038f9616512d587,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,xUSD1,xUSD1,0xc5481720517e1b170cf1d19ceaabe07c37896eb2,no,,,10,4000000,4000000,0xc5481720517e1b170cf1d19ceaabe07c37896eb2,0xc5481720517e1b170cf1d19ceaabe07c37896eb2,0xbfef1f07018b3a87fc1e12877038f9616512d587,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xbfef1f07018b3a87fc1e12877038f9616512d587,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,USDS/3CRV,USDS3CRV,0xde495223f7cd7ee0cde1addbd6836046bbdf3ad3,no,,,2000,4000000,4000000,0xde495223f7cd7ee0cde1addbd6836046bbdf3ad3,0xde495223f7cd7ee0cde1addbd6836046bbdf3ad3,0x45fdb1b92a649fb6a64ef1511d3ba5bf60044838,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x45fdb1b92a649fb6a64ef1511d3ba5bf60044838,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,xUSD1,xUSD1,0x87872be0c56ef97156f2617b3083d22423fc62e9,no,,,10,4000000,4000000,0x87872be0c56ef97156f2617b3083d22423fc62e9,0x87872be0c56ef97156f2617b3083d22423fc62e9,0xbfef1f07018b3a87fc1e12877038f9616512d587,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xbfef1f07018b3a87fc1e12877038f9616512d587,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,xUSD1,xUSD1,0x85f102be3a76165be9668be0bf36e906a488fd33,no,,,10,4000000,4000000,0x85f102be3a76165be9668be0bf36e906a488fd33,0x85f102be3a76165be9668be0bf36e906a488fd33,0xbfef1f07018b3a87fc1e12877038f9616512d587,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xbfef1f07018b3a87fc1e12877038f9616512d587,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,xUSD1,xUSD1,0x92da88e2e6f96cc7c667cd1367bd090adf3c6053,no,,,10,4000000,4000000,0x92da88e2e6f96cc7c667cd1367bd090adf3c6053,0x92da88e2e6f96cc7c667cd1367bd090adf3c6053,0xbfef1f07018b3a87fc1e12877038f9616512d587,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xbfef1f07018b3a87fc1e12877038f9616512d587,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,handleUSD,fxUSD,0x0aace9b6c491d5cd9f80665a2fcc1af09e9ccf00,no,,,200,4000000,4000000,0x0aace9b6c491d5cd9f80665a2fcc1af09e9ccf00,0x0aace9b6c491d5cd9f80665a2fcc1af09e9ccf00,0x8616e8ea83f048ab9a5ec513c9412dd2993bce3f,,,,0x8616e8ea83f048ab9a5ec513c9412dd2993bce3f,,,,
Factory V1 Meta,MIMFRAXBP,MIMFRAXBP,0xb3bc1833ac51aacea92acd551fbe1ab7edc59edf,no,,,200,4000000,4000000,0xb3bc1833ac51aacea92acd551fbe1ab7edc59edf,0xb3bc1833ac51aacea92acd551fbe1ab7edc59edf,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,,,,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,,,,
Factory V1 Meta,MAI+3pool,MAIpool,0x48fcffa86fb24bdeb45b5739f7ced24095a7c8e8,no,,,500,4000000,4000000,0x48fcffa86fb24bdeb45b5739f7ced24095a7c8e8,0x48fcffa86fb24bdeb45b5739f7ced24095a7c8e8,0x8d6cebd76f18e1558d4db88138e2defb3909fad6,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x8d6cebd76f18e1558d4db88138e2defb3909fad6,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,EUROC,EUROC/3CRV,0x642562115cf5a5e72ab517e6448ec8b61843dac9,no,,,200,4000000,4000000,0x642562115cf5a5e72ab517e6448ec8b61843dac9,0x642562115cf5a5e72ab517e6448ec8b61843dac9,0x1abaea1f7c830bd89acc67ec4af516284b1bc33c,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x1abaea1f7c830bd89acc67ec4af516284b1bc33c,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0xad25a97fee68e68eed9453e551d43555d7571554
Factory V1 Meta,MXNT,crvMXNT,0x50c8f34cea0e65535fc2525b637ccd8a07c90896,no,,,200,4000000,4000000,0x50c8f34cea0e65535fc2525b637ccd8a07c90896,0x50c8f34cea0e65535fc2525b637ccd8a07c90896,0xed03ed872159e199065401b6d0d487d78d9464aa,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xed03ed872159e199065401b6d0d487d78d9464aa,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,alUSDFRAXBP,ALUSDFRXBP,0x2ed1d3e7771d64feed7ae8f25b4032c8dd2d0b99,no,,,200,4000000,4000000,0x2ed1d3e7771d64feed7ae8f25b4032c8dd2d0b99,0x2ed1d3e7771d64feed7ae8f25b4032c8dd2d0b99,0xbc6da0fe9ad5f3b0d58160288917aa56653660e9,,,,0xbc6da0fe9ad5f3b0d58160288917aa56653660e9,,,,
Factory V1 Meta,3CRV/lvUSD,CRVlvUSD,0x67c7f0a63ba70a2dac69477b716551fc921aed00,no,,,10,4000000,4000000,0x67c7f0a63ba70a2dac69477b716551fc921aed00,0x67c7f0a63ba70a2dac69477b716551fc921aed00,0x99899399c097a55afb6b48f797dc5acfa7d343b1,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x99899399c097a55afb6b48f797dc5acfa7d343b1,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,0x427aa775edab0f2d9301cd988a5a99ba6cc792e6
Factory V1 Meta,USDi,USDi-3CRV,0x63594b2011a0f2616586bf3eef8096d42272f916,no,,,1000,4000000,4000000,0x63594b2011a0f2616586bf3eef8096d42272f916,0x63594b2011a0f2616586bf3eef8096d42272f916,0x2a54ba2964c8cd459dc568853f79813a60761b58,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0x2a54ba2964c8cd459dc568853f79813a60761b58,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
Factory V1 Meta,OMI/USD,OMIUSD,0x8116e7c29f60fdacf3954891a038f845565ef5a0,no,,,200,40000000,40000000,0x8116e7c29f60fdacf3954891a038f845565ef5a0,0x8116e7c29f60fdacf3954891a038f845565ef5a0,0xed35af169af46a02ee13b9d79eb57d6d68c1749e,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,,,0xed35af169af46a02ee13b9d79eb57d6d68c1749e,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,
