tx_hash,block_time,nft_token_id,original_amount
0x0108a231054b28416124e430558c72ecd535ee9518def85048b74450d61073e9,2022-05-04T16:03:26+00:00,1268,0.24
0x01095fcaaa666ff6264d29a1444fd72d527be3dcc1ea018f1b54aaa4c5287fcb,2022-01-13T09:26:22+00:00,2783,0.2
0x01098bbf2c32c6dde6c8fdfbc317d27f6fab92dabae4b677fd2455f590601cf9,2022-05-09T13:36:04+00:00,7742,2.6
0x0109e9cc4f211540ecd61ed5d97d5f8017f1ca242eb7bd2a393d64f663d66559,2022-01-24T14:08:35+00:00,3164,30
0x010a8dc9f1a1e492d4f6586076bcbf83ec6fcfa1a1029806230c6467e43e111a,2022-04-03T07:42:09+00:00,1865,354.7
0x010ab1b0e53af03490ff82be4c5064ca17b56ddd6763e5dfcdfb61daa4df0f84,2022-01-31T14:33:37+00:00,5140,520
0x010aec5a512fdf20a8d7d1a993ca59bfe5093e130b60b98eeea67620f30ad273,2022-01-20T15:27:31+00:00,6271,0.01
0x010b122a419c922d071aefbc06e5e4794322acc81f29b9cdf610d565eb7828ad,2022-02-02T04:55:19+00:00,3492,7.77
0x010ba48000d2c661d62a4fe62b13ffbbbd1ae8eae6c03df337b31840edbd718b,2022-01-16T21:34:56+00:00,6411,0.031
0x010c675ff7fd597fd5070d48d81ec6b66a014a660ef827ce94f4d35966fee357,2022-01-12T11:38:32+00:00,3298,14.1
0x010cab25945d159b0f553b0ef724d3c21debed934a14cef017fccfdaff38c733,2022-04-26T08:38:29+00:00,2374,0.95
0x010cc6c4dbc2dee66e6ad1d98c1ecfedc482d6cc7a7261a9700d3b4273f1fa7a,2022-02-11T10:17:48+00:00,9498,0.405
0x010cd10f9ca582f4751957da71db49668fd49487f8e93dd2e8f83640bf2e781e,2022-02-15T12:53:09+00:00,6824,0.63
0x010d4055dff3f65b657049e231fb35a93eba36f6c027ade508b96fa73ced462d,2022-02-15T23:52:05+00:00,8229,0.605
0x010e81dbb1600c6337b7e433962e2cd8398153fc48d49354b0049b03f79fef4e,2022-02-18T06:41:15+00:00,9559,396
0x010eb751255338317c9ab069609e69e2ccaabee967bb283cd90188668aa551b6,2022-05-23T16:39:07+00:00,4070,19.78
0x010ef1e1c58770e8b62c2d2492bff480e690747d17b2686d56b56ffb8ca725dd,2022-02-04T03:22:34+00:00,2295,0.22
0x010f4475f26a8a8d06e38414e595ba97948a7b7ce224871ddcba9a311fbf8a5d,2022-05-19T04:25:13+00:00,6790,0.1677
0x010f76aa0bacb31a9a05be0aaf3de833338e91c033df28eecc903ce38aafaa53,2022-02-12T08:29:58+00:00,7658,102
0x010fb0b24439f6805f3c2d091f6c8bac861fff959112e4ee733de63546ff1820,2022-02-06T12:59:47+00:00,8442,4.269
0x010fc6d1d82a4845fd17bab02acdc166eefc4fa297533ed038146b6ec8f90f22,2022-03-25T04:24:30+00:00,5283,441
0x010fe428c29a877a078feaccae1f497025bebadc75ba25c72bf3529cb27c66b4,2022-02-27T13:08:04+00:00,1617,0.043
0x01100445b6c09d1b4df6e855ac3983dc52bd9c5c55c25258b6681dae128326b3,2022-03-05T05:25:09+00:00,1948,244
0x01105fe78ead5751720cf7d306ccc31f9b1c9e375e631d84026ca2ba1aa64dad,2022-03-03T17:13:55+00:00,2910,0.4
0x0110804a885d6d30e621dad1bd96b6d062330fd2a6bd4960312ab974f06e528e,2022-04-19T13:43:30+00:00,1023,2.1
0x0110a49d7940ad2c7ff96fb5fc6c2c8bdb55fc1a8d6932fb257c607ed2db6802,2022-05-17T15:07:37+00:00,6423,1.46
0x0110ef8faf0e588944f6ba490a5feb5b66779fb318d3288bc4c71700e25c71fc,2022-04-28T04:39:27+00:00,9429,22.1
0x0110f7cc7d9ec989fde7d3975f361cf6b550b7856a0ce28b5c4a71a39b390fd4,2022-03-23T20:11:40+00:00,145,0.1
0x01111577042e98e48e9ea4a413ef0b11baa35be903d2e28dae9177644e4c1302,2022-05-28T15:57:22+00:00,2794,18.5
0x01117764089db814cd6b1aea705b911daf5d1feb11b30a2b63209e6f418b1f23,2022-05-05T21:06:05+00:00,19190,4.5
0x0111b9b7e32e9fcf14043f18421c0fbf1905808cb989a58117c79397af8f3363,2022-01-17T13:02:00+00:00,10320,0.03
0x011281c904df649ba7e911080af98fce2eb53a5461d978b5531211fb598ea926,2022-02-09T00:30:31+00:00,575,0.25
0x01129df9126a894edc8048395d8723e151eee322cba6960db7f06a1f80560772,2022-06-16T21:37:04+00:00,2893,0.025
0x0112ae553f5931fb7cde9c51dc2456266eb9aae628d6680d125b329c5be914ed,2022-06-03T15:02:06+00:00,4346,0.07
0x01131cc182f5572a1715d06483ef471b1d9e6710b237a90bec1896f53799ebf4,2022-02-11T03:43:07+00:00,4030,80
0x011328d62f1db432d362b11ff5796f121d486ad903630b76d12d73553127c0d5,2022-02-06T15:01:41+00:00,2468,0.1
0x01137d6b04cfb42a49b6649502c3cbfda25a5a073682f9e79c162d748633a24e,2022-01-21T00:42:01+00:00,4087,0.12
0x0113e9719681fc7433748c99d9dcdbe3e37f1792d7fe66ae8969eff770435a75,2022-03-01T05:15:07+00:00,1904,0.038
0x0114518876456664e46f367ee0655be7d8e09a53f657a1443735f86f5203357d,2022-01-30T07:13:19+00:00,3083,652.01
0x0114ca9cc8551af3f1542fa59ae1ee907942cde7fb05c20e14a07a4a93fe718a,2022-04-02T21:38:47+00:00,6585,0.1
0x0115118fe7ebdedd4d1daad5b49e664f5c8262829105d795203b80adf89f41b8,2022-05-27T21:49:04+00:00,65,0.1
0x01151bc2083df8994ce0e47635c49ae81622b6e34d9b27dd69c11bffea751b5b,2022-06-13T19:43:35+00:00,7816,0.11
0x01151da19620b8893e19f52936144ffca55f4df26d61e37c52488b33a905fbda,2022-02-23T06:35:10+00:00,863,0.25
0x011657bb66b787d56f8d6d4a301e501d30b428a8118ca1f1cc84cdaca8d5f229,2022-05-17T21:12:49+00:00,7856,0.078
0x0116e82400744d6e7b6b38a8154fc000539b2d8e2bef4243dfe1993aee8a709e,2022-01-11T20:26:10+00:00,3152,20.74
0x0117387ad80df042927f08ed117c4b41da148b8c7cd66a5b29ad64d609cb5924,2022-02-21T05:46:56+00:00,5283,452
0x011752af5c916a220762845793f64083cec0ce1706a5ce1db96e8b52b431b603,2022-05-17T21:58:49+00:00,4422,0.091
0x01177421223eede163476978861b93935d9dc5bfb798daa3246c2787cefd3bca,2022-02-04T21:32:03+00:00,7086,0.035
0x0117fb3bfa4d3b707ffa8fdd78b639432a796372baf4ac4d25c6f3977c4e5d94,2022-01-11T22:18:29+00:00,4308,248
0x01186a59ac52e9173129c23eeb72b844ed3abe00a11656adcac982c7797cdbab,2022-05-12T00:51:52+00:00,45121,3
0x0118b6d8adb4e43adeb961e56a69a02d48b70c3853e936fb8b47c9671a82749c,2022-05-17T15:44:57+00:00,4770,0.11
0x0119279b98e11a19de4d3b96feff575c30e12da5ec2c4ee91674b8ae13901cde,2022-06-22T18:45:35+00:00,7172,0.08
0x011998c8d29b57b43574811841890a3d3e4cec6e8a864523da570c4aae3324d4,2022-04-13T10:39:25+00:00,1558,29.9
0x0119a3de84968ac6d722d1b39f7c39e201a084b7f447b5abfc2ecfe8e26fad70,2022-01-19T15:09:33+00:00,5283,436
0x011a280af65ded0bf39ac9e8258c24fdaa40fe61c9ef49b7324dee18dec552ad,2022-03-15T14:43:08+00:00,6251,0.45
0x011a3bc09dbcff3f920f273252c1af8603971726890d104c3ee6399103b51b96,2022-04-04T23:39:36+00:00,8569,5.75
0x011a89f875bc0dc384be93438780ed3ac16d20a438ee953e53cb43d0a80fd825,2022-03-05T11:33:52+00:00,4678,0.086
0x011ad16b0c8f101f1b3da3192d5409e848621e852f5b57f9f5a5117e6c21fd3a,2022-02-21T23:40:52+00:00,5159,1.85
0x011d31a49944adfa861a4071cd4d0dfe57e320468471611ca371efbc173da520,2022-02-01T13:39:37+00:00,6385,1.95
0x011d41740f69449423f8e38f4cc0cf9fea1ec9c53f694b3dfa77c170d2e7cd09,2022-06-14T09:04:14+00:00,974,0.05
0x011de4e7016a4b2f3a22d059ea362efb48b2320a478cc08a614a866bf312dfdc,2022-07-03T09:19:50+00:00,34255,0.252
0x011e41d03207747ccdac09c245421a7d43c0ba3f69ab26b2adea792a9a75a733,2022-06-04T18:24:18+00:00,1218,0.115
0x011e8cc04663bc8158220b37bc2972d1f258e844b9a047e746a7fc997dd647b6,2022-05-10T14:40:21+00:00,7823,22
0x011e8e5063fc617a357f002849f93537e171719dfea084b464acb668862125f6,2022-03-18T11:52:32+00:00,10,0.01
0x011eb4e22b6d8ca304f185c148d38531555235695caf78f3fa64b164b8455dd4,2022-05-17T15:18:50+00:00,5618,0.149
0x011ecc56a6e9f87cd795e897cc27aed402628654797b70e8b6ddaa50c6c9ae69,2022-07-03T12:05:06+00:00,63,0.76
0x011edc03e10b84f4147be02f8d390069eb409736e3136660f25082702e606246,2022-05-24T22:28:48+00:00,5199,0.0774999
0x011f59d4b11ea84d2aa40066ca5364e1772a9c7d89313273403bd1bbdc6714a0,2022-01-29T08:36:14+00:00,9647,30.82
0x011f9e46d853d71e2ace7b75473684a258508541f951ff10de999fa09df871a3,2022-03-23T04:16:01+00:00,1938,242.4006412
0x011fa928442bbcc65ba86710880c5375654526ca07a53dd90fc14e748c8d129d,2022-01-25T22:29:42+00:00,17282,905
0x0120647db7fda7a6bff5772d4bbadc23287e9590d6d9e1d456c4b927e97b94e4,2022-01-11T08:11:17+00:00,9534,0.05
0x0120db74b8af4dc0111c666911c12f651a6d19ee1b1501ee49458ee7bb639d29,2022-04-15T07:04:27+00:00,3886,0.511
0x0121f159556a19bb63fab8a2b9aa9a629513cc94600ae479e2747b0b601aa330,2022-01-27T22:12:21+00:00,15573,0.4
0x0122256e00e0e4a3d6cc65021deae5f4d8ec3d72fbf3bd2570b61852e924546f,2022-05-18T10:57:48+00:00,5461,0.165
0x0122448d6df1bf780276eb863c33e235e376689db9cc88b64aa9a640a1c2206b,2022-03-27T22:51:15+00:00,1,0.73455
0x0122515e72399a2a24682c88b5c642edf0079d9c8d9b1190bafb4af28a98dde9,2022-01-28T08:32:20+00:00,2811,192.167
0x0122986a364e383af6667097799ba9e4d766793ad0b5b3b624b53437862c4dbb,2022-01-11T20:58:51+00:00,15645,16
0x012333d92192c48616e8d2b7022716f01e713c2a83b9292988f5cdc3ddbb1202,2022-05-28T22:16:16+00:00,256,0.07
0x01233d031f9ac53820b01a270668015674624b612bb4073d91fbec2d9fe87576,2022-05-15T21:29:01+00:00,4010,1
0x01247b2ab7fb66524ff56f51e5d614dfb479f1587675166b8ad56fca93f2600b,2022-02-25T10:05:23+00:00,1060,2.22
0x0124c8399c12c9ddf827be0b4bf9d4b7c2ba98e82bcdc04f93214959b994d16d,2022-06-11T03:52:59+00:00,15381,0.0678
0x012512e0f8cbb819819770b88824dae11a12a6c4b88af8c497fa9153a15c9668,2022-04-29T16:20:51+00:00,814,13.8
0x012687690cd369141e233e44dda605f824af0e79e2b93821d9416d00bf267857,2022-04-24T08:04:48+00:00,5365,1.4594
0x0126b5f77113d3a02baa9b2a514fee31396483775384f9ab544e7002ee15ec16,2022-02-18T01:36:48+00:00,2864,0.002
0x0126becefc55331880dca34f369527dcd39bad05403041953a6e8da434cbd459,2022-04-24T02:29:19+00:00,2480,0.011
0x01270411c36e8ea5bd736d5da0df45a569e282ef21971d4231cd820dc5a79874,2022-03-08T10:58:31+00:00,13461,0.52
0x01270e0cbf90c8002151f9bac4238a9b1d04a6f88387c0519ccc4ed07f6375bd,2022-04-22T05:13:00+00:00,1486,0.057
0x012722cd82916a66d535a345e764ce72df0d078f19c5b00f947d555017f07a18,2022-05-16T05:01:04+00:00,1949,0.024
0x0127815bda7b0377b66ce84ae65c52c3840808509ee67517aa9189d53551d14b,2022-06-17T13:14:41+00:00,4136,0.15
0x0127d5a6470312e6240bad6b4b8615357b7729547e48b90154e67addfb0a7b30,2022-05-02T00:14:59+00:00,25216,6
0x0127e4ce69c5037ad8d57efe842b3c1af83ca80bd0bcb1546434594e6e00139c,2022-05-18T20:09:00+00:00,2509,0.031
0x0128367ca08f6362da835598b76ed51ab3114b37022d7561cb517dfa1a50e87b,2022-05-19T03:16:44+00:00,6769,0.4
0x01285ae8afff05eb0c3ccc5c37b9dc315231d86ed72077a91c5610717e91f36d,2022-04-02T15:39:43+00:00,1,0.19
0x01286f09accc293427a587790f76992f88aff40a3f448c1db0b17078c1418841,2022-04-20T18:29:48+00:00,2446,0.4
0x012873207328c98bf9d8398b4be0ff223643b3788e1c5f1242edbbaa723190d1,2022-04-14T08:37:39+00:00,8244,0.217
0x012880cfc1d8db4f0352bfe8d5d99b160ab37fb7cccff8ca2e942466e9652e18,2022-02-24T23:16:08+00:00,15386,0.02
0x0128ad4dccf852669fb983c0df0082924087c1fb07da6305b35a29e4b012ec63,2022-04-03T12:36:01+00:00,3461,0.22
0x01293e68dafaeb831bec4c734c982d9817bf477ea745fe224218d0ee6dd2b62d,2022-03-10T01:18:48+00:00,23013,0.13
0x01297f68fac3446a17eda072ee1963ed16177c8baca8c2c2731bd415dfa40826,2022-01-22T23:38:22+00:00,3239,137
0x012a3f26c2983a8f26515a730447fb62ee60e8654348c55f9dbfbde3450b489c,2022-03-14T02:09:02+00:00,99,0.9
0x012a987fb89744172b4f6e7af8b728822c2d5be7e7196142a5e9a2f5a6469db1,2022-04-04T18:59:46+00:00,2242,0.1269
0x012affe8eedc285f5172838c9aac001aef2544a7335d7484ef1c101ac98a1c0e,2022-06-11T13:30:30+00:00,2298,0.01
0x012b544e46126b2f3b05a252d5c95d48a2d58bec2793f1b67e32c61df1960699,2022-01-31T20:07:54+00:00,3151,18
0x012b7f476b509211eb75f44d3dd219b22240f7406e0cab86e7ce140a7d0e7315,2022-06-21T05:17:40+00:00,5413,0.009
0x012ca81befbbed1174f9f66f07c8918d4584a7acfcc10f6fc0156fe66015e84f,2022-01-12T08:00:34+00:00,138,0.15
0x012d31aa13d937a1945fc9e10c116d4fd222af0d5dd45401b6853e80188ac73f,2022-06-19T15:28:14+00:00,0,1.04
0x012dd65e199e375e362ba251863fadf1a2aee140b05e3fa89f57c5374503cd2b,2022-04-28T07:42:18+00:00,6675,0.0361
0x012de8e9c17c24eddb1ffa61c8e6c3d73847afc9c36633919ed56323f2d5f062,2022-02-10T08:49:54+00:00,8284,83.3
0x012de9bda1bc71f1dadd9bf2e0449d7d56e3fdb011fa500f505dcbfc95a8b732,2022-01-26T11:56:17+00:00,3790,122.93
0x012e6d9ab0e29e1dc71a687c03278c47696a082c9d5504e867e115493844c8c6,2022-01-11T20:16:44+00:00,5770,0.05
0x012eb787fae4bc61403f1a4eec2a3d03b0af1b5bdac7e1ad27917658f46eb7f4,2022-04-01T06:43:20+00:00,1119,1.5
0x012ebfb9f91fda68c3df487f1e1d2e558d7a46ec38feddcbc8472a52b950ec5c,2022-02-05T22:42:01+00:00,5009,0.0748
0x012f2123a94e851ac0c105543471be3dad5823d237ce13b87dcdebbaf8d2f47d,2022-02-26T14:54:04+00:00,843,0.198
0x012f8ef884eaf7f55cb43b24e33cc3af3684e2e2c16f03acfa75f7efcf3d62da,2022-02-10T05:26:30+00:00,6912,0.66
0x012fac23d08150489f1b07334ffc59cb4ea1d749d29343e818557684312345e9,2022-05-02T03:22:07+00:00,84479,30
0x012fbd734d32be917794079db1ba04230ec94bbe86d1727e0ba7dd4163e0b9eb,2022-05-23T18:07:01+00:00,4,0.0009
0x012fcacb3dc23aefb44f1f7c7232e05663f0e34fd97b3169fe101549cde9b314,2022-06-29T12:37:06+00:00,4069,0.09
0x012fccda2c0665a36747f5fbdb3296e53843711d01871a554760fce1d745358d,2022-03-04T04:17:57+00:00,1616,0.029
0x013061ff954026511c8c12be3e35a96383267e81a74500f8560569bf4e78b451,2022-05-23T19:35:51+00:00,3769,0.1028
0x013071bdf9f235036c7ebe7aaa7bf09e6869e0e145db8adb8772c3164409c369,2022-02-18T05:14:38+00:00,1549,1.802
0x0130b4da0a206c9c844aa689ffc2c207f15c5c2b17165d3c1c61f40121844a9d,2022-01-22T11:54:32+00:00,338,1.69
0x01313b849c4d3058a5e4694dc7134f4a9b9e2f3ba0e2470c2c27c9d2cb85866c,2022-02-03T09:45:03+00:00,986,0.1199
0x013179a05acdd085c17dc790e9deb12d604ff7e28237cba6258ae1953450019d,2022-04-21T06:17:29+00:00,835,0.489
0x01327293356fd1020b345c7d688db6944e3ab55e33b4cb663e00ea039691e845,2022-02-18T11:55:21+00:00,4019,0.2104
0x0132e682826ae8611c3c517620ec599f02747619d2f4ed30af7fc73af99fcf9b,2022-05-21T21:31:01+00:00,2,0.5
0x0132f0c5698ba3aeadab2ded6fbd259a5cd1acf11744ed9b8ab1cae00bd87128,2022-01-15T23:04:01+00:00,1938,25.7
0x0133905490547d22bb4b2158d38d4d868e2bb81e59c1388e80a1fe393cdf166d,2022-02-14T18:58:56+00:00,2524,0.43
0x0134a950c0f564ef5980fd6c77fe4ce54c46a0de567b2958812b214c4e053dcf,2022-04-26T09:37:48+00:00,954,0.0369
0x0134cfe0bbd7e71aa197b885a4400af610e77ac8e1fdfe9e62236a1defcf34f4,2022-04-22T16:58:46+00:00,4557,2.399
0x0134e283be2bbc1474154a4d56c0911f1f0d848d6a878524c6f34d68ef094160,2022-01-23T21:56:33+00:00,3161,9
0x01350bebf301e6cd2bbbe4053eb774d9e9d93c1770db8acc074c94398f941a82,2022-05-19T23:48:01+00:00,7255,0.21
0x01350ec18410bbd9d6869f177f48f142c6386595a9e97dacb7718f105fe1de22,2022-03-22T04:46:58+00:00,5283,352
0x01356fe1d97d6e6ab48483e0a56e59b7cc3477e8984d62cd993b1e5d0d1a1709,2022-02-13T17:35:46+00:00,2204,0.3
0x0135cb36f7dcb477b64c229c8c53174f07f10f91ac17d239e56c2b9d59edc8e4,2022-03-29T08:35:06+00:00,959,0.24
0x01360115dbf32d74ba7852a96b939d1969b01f1aa0f0efef659c66cb1d5f2366,2022-02-13T08:23:41+00:00,8475,175.0725075
0x013625de69f515c31cb667df7dad897a498156dca374a3fedbf89333ad9c00b7,2022-04-03T06:39:24+00:00,1906,344.132
0x013705671aa24c4d5b00764635bac34071e867527c6985c17ad8b2bf74cbbf45,2022-04-30T09:24:58+00:00,29676,39
0x01380588a775a3d613dec92b7f2e232192d154ab717ddec81ec1e51fc9d1fc97,2022-01-29T15:56:52+00:00,1229,0.2
0x0138f0aa464ca2a9dd8c883ef379eb17238573a3dc0918fa854630a326be7c37,2022-06-24T06:29:28+00:00,4186,0.185
0x0138fefd78b846771fe8d293f2ef0bbc975976a2b26985559fb47ddfff03540f,2022-01-30T00:20:36+00:00,459,2.079
0x0139781923bf5b4aff72f789c9b1870cea2eef87f27dbc9f7ac259497c9e2b2e,2022-03-22T11:29:44+00:00,4817,1.88
0x01397e4dd673b6c2a90ea3b5a049277cd7f944ef08068d1ef2fd8ce3593073be,2022-05-04T03:34:34+00:00,7655,0.07169
0x013996b07eb14df4529104abb19c163abe4f52b25b5a8651dc7f4b240b975433,2022-05-14T15:04:15+00:00,2508,0.1269
0x013a07cd24504df380b2a06f13410c6663968be21cbca0b4d4046a06cc520e91,2022-02-04T03:47:55+00:00,4823,0.45
0x013a58bf7dbed09b441fd37a79922bac4c4ab075f0e72d826f9e509043df16ca,2022-02-23T01:35:02+00:00,7225,1.65
0x013a7e75719f0013044fd19b69a64cba8769b62dc832b0f5e8f0c1b80d40518d,2022-06-09T14:39:28+00:00,5445,0.075
0x013af2923f97fc2b8e63cda610d4fa31f99ffd75ddb21d2ceb7b6f0724d549f3,2022-02-05T02:57:56+00:00,2614,0.133
0x013b39c37c298b407590acabd5af1c09aae72fcff40487167c0ea5a2317d85c7,2022-05-06T16:22:39+00:00,3349,0.29
0x013c8b2939b1f9ce99c627e5b61cd18043d30cdbcc7e621f0dd4405d1f50cd8c,2022-03-30T18:23:49+00:00,3421,0.8469
0x013cc6571ed4ccceb023ad26cb895b800461f46119da7b5afeff3db6b78cfade,2022-03-25T06:32:11+00:00,6744,3.4
0x013d0eab1a5bf329d4da1d6c45c92fe5528d121ddf1708e41c746830cc5253b7,2022-05-05T21:45:46+00:00,8663,3.8
0x013d5843c1c335873b907ee028a8e2457a06576ac094a08b1fce5c6a7d6221da,2022-01-27T18:20:33+00:00,3361,3.3
0x013d8bd37f5b9cfc7ac38ba13420f8108b95aabe0771d79f32825776c47aaf2a,2022-02-11T14:56:41+00:00,623,0.03
0x013df17d50f7d41e2b58195c1eefdc0ea2f88758fa9c36526c10b9b7bb33661b,2022-04-05T18:55:22+00:00,1976,0.0988
0x013eb9edd46c1292b518a9a19710876fc016d3b46cafa332adfd8327464b2036,2022-05-02T17:51:58+00:00,11931,0.85
0x013ec99f0d766f1fec0a6b7c1a3a969010d6841c7865ffe5b1eac8e7edf45942,2022-06-30T13:52:27+00:00,718,0.032
0x013f16bcee7e3c6d6503b1dec2603e55461f4947f56a2046c9e41624f5eccaef,2022-04-04T06:48:06+00:00,610,0.77
0x013fd454f2aa0e6b858d27fcfc316f9d171ff27d88af77540b988c2f6752b807,2022-01-12T18:14:03+00:00,1182,0.47
0x013ff1f9cbc5adc7cafe794e735ffa78fc336ae59b0fc4d7948efd39178a9915,2022-01-15T21:20:48+00:00,645,0.25
0x014058ddcd3473cde5ded4206af019ec00c416c8ee0f09f8d44b05ea754ae5f9,2022-01-20T13:50:57+00:00,2423,0.3
0x014085107283326f6be973192f0f308ad864352e41eb4c2ae6306b3a389a036e,2022-01-18T07:31:59+00:00,2226,0.08
0x0140c96babdc2ceae69a0dd4e71601760457f4355e94edc38aa87cca3ba54ef2,2022-04-21T02:23:18+00:00,5200,0.234
0x0140e4c8b3be147f37f35d8d3d844d5ba5e636b37f0f2b520d4b723ee0e5cef8,2022-04-01T20:59:22+00:00,1,0.13
0x0140f635558f07b1334e3d0586b59fe8b5105a0dc5c1dd282b7cb118e6d30415,2022-05-06T17:36:16+00:00,1004,0.5125
0x014193bac6f68eeb3439e88b9851d87727a46fb29c4cdfb0647c1e9e579def04,2022-01-10T13:55:00+00:00,2913,0.05
0x0141b6c98cad0a210c12cfc055d12567496776d88ea32a33e3d82bbdebc691a0,2022-04-27T19:59:37+00:00,5841,1
0x0141bcbcb9737eecb62e815dc002d3526d952f79d360472d96c53be82f1d33e7,2022-03-19T11:23:28+00:00,1,0.255
0x0141d53d7cd1975c12995bb0b640b5d015b77c3a278331f6ead0d28ee77ac1ef,2022-03-30T20:27:25+00:00,520,1.2
0x0141d93e3b22e85f2690220928f94380a745b9f7d667f1043f58489e27631576,2022-03-08T03:19:55+00:00,1865,266
0x01422817f6b3709e37600f3f198a7b99435ed1fd5e7563927dbe49b76dfa5207,2022-01-31T12:37:23+00:00,1420,0.2888
0x0142759766d330121aea0d4e35475e94f2289bd690732e3becf5c56262cf2fcf,2022-04-25T08:57:48+00:00,7209,0.044
0x0142e778c4d38e0a6b03b3c5aeac17368c3cc33520cc336a6ee6559b14338dff,2022-01-28T22:23:59+00:00,7353,1.5
0x01432226d4436328e5be605b2c5b300a720025f8a5fbc795244f30b29daee001,2022-01-05T16:42:12+00:00,3918,0.428
0x014393282d73986919a10556212419beaa89024b83a918afce162e535ad5bad2,2022-04-13T15:12:59+00:00,165,0.06
0x01439e520c11ec21838c2f262acc95c98db8cee1a2a4f220e68eaaf038201d5f,2022-05-02T23:37:49+00:00,1080,0.8
0x01441a2afe1b41a25c6d8d33eed9618d944110dc7bfcd637fce69a5eeb5d6f7f,2022-01-17T04:43:06+00:00,5192,0.6
0x01443fc13607ccaffe5e9f5094de608363ea61dfbebfb70c18e5e71dc1f91ff7,2022-03-14T00:38:33+00:00,1920,0.0505
0x0144929b8492865312807d266382abf7e4fb60635747e70c14bca5dda91eab4f,2022-01-16T15:23:58+00:00,1,0.035
0x0144c742286213ed3c00a3c5a88260b45b1f13ae2bd2078c268f2807e8e5cc06,2022-07-02T15:50:24+00:00,5288,0.1
0x01454ce3cd36590eb61b1bd003b4eabfa0ba7bae2c78ffc669bb949e479b856f,2022-03-17T16:07:46+00:00,7375,0.48
